id,name,region,metropolitan_area,province,province_initials,catastal_code,,,cap,,
6836,Castrolibero,Calabria,,Cosenza,CS,C108,0,0,87040,0,0
6837,Castroregio,Calabria,,Cosenza,CS,C348,0,0,87070,0,0
6838,Castrovillari,Calabria,,Cosenza,CS,C349,0,0,87012,0,0
6839,Celico,Calabria,,Cosenza,CS,C430,0,0,87053,0,0
6840,Cellara,Calabria,,Cosenza,CS,C437,0,0,87050,0,0
6841,Cerchiara di Calabria,Calabria,,Cosenza,CS,C489,0,0,87070,0,0
6842,Cerisano,Calabria,,Cosenza,CS,C515,0,0,87044,0,0
6843,Cervicati,Calabria,,Cosenza,CS,C554,0,0,87010,0,0
6844,Cerzeto,Calabria,,Cosenza,CS,C560,0,0,87040,0,0
6845,Cetraro,Calabria,,Cosenza,CS,C588,0,0,87022,0,0
6846,Civita,Calabria,,Cosenza,CS,C763,0,0,87010,0,0
6847,Cleto,Calabria,,Cosenza,CS,C795,0,0,87030,0,0
6848,Colosimi,Calabria,,Cosenza,CS,C905,0,0,87050,0,0
6849,Corigliano Calabro,Calabria,,Cosenza,CS,D005,0,0,87064,0,0
6850,Cosenza,Calabria,,Cosenza,CS,D086,1,0,87100,0,0
6851,Cropalati,Calabria,,Cosenza,CS,D180,0,0,87060,0,0
6852,Crosia,Calabria,,Cosenza,CS,D184,0,0,87060,0,0
6853,Diamante,Calabria,,Cosenza,CS,D289,0,0,87023,0,0
6854,Dipignano,Calabria,,Cosenza,CS,D304,0,0,87045,0,0
6855,Domanico,Calabria,,Cosenza,CS,D328,0,0,87030,0,0
6856,Fagnano Castello,Calabria,,Cosenza,CS,D464,0,0,87013,0,0
6857,Falconara Albanese,Calabria,,Cosenza,CS,D473,0,0,87030,0,0
6858,Figline Vegliaturo,Calabria,,Cosenza,CS,D582,0,0,87050,0,0
6859,Firmo,Calabria,,Cosenza,CS,D614,0,0,87010,0,0
6860,Fiumefreddo Bruzio,Calabria,,Cosenza,CS,D624,0,0,87030,0,0
6861,Francavilla Marittima,Calabria,,Cosenza,CS,D764,0,0,87072,0,0
6862,Frascineto,Calabria,,Cosenza,CS,D774,0,0,87010,0,0
6863,Fuscaldo,Calabria,,Cosenza,CS,D828,0,0,87024,0,0
6864,Grimaldi,Calabria,,Cosenza,CS,E180,0,0,87034,0,0
6865,Grisolia,Calabria,,Cosenza,CS,E185,0,0,87020,0,0
6866,Guardia Piemontese,Calabria,,Cosenza,CS,E242,0,0,87020,0,0
6867,Lago,Calabria,,Cosenza,CS,E407,0,0,87035,0,0
6868,Laino Borgo,Calabria,,Cosenza,CS,E417,0,0,87014,0,0
6869,Laino Castello,Calabria,,Cosenza,CS,E419,0,0,87015,0,0
6870,Lappano,Calabria,,Cosenza,CS,E450,0,0,87050,0,0
6871,Lattarico,Calabria,,Cosenza,CS,E475,0,0,87010,0,0
6872,Longobardi,Calabria,,Cosenza,CS,E677,0,0,87030,0,0
6873,Longobucco,Calabria,,Cosenza,CS,E678,0,0,87066,0,0
6874,Lungro,Calabria,,Cosenza,CS,E745,0,0,87010,0,0
6875,Luzzi,Calabria,,Cosenza,CS,E773,0,0,87040,0,0
6876,Maierà,Calabria,,Cosenza,CS,E835,0,0,87020,0,0
6877,Malito,Calabria,,Cosenza,CS,E859,0,0,87030,0,0
6878,Malvito,Calabria,,Cosenza,CS,E872,0,0,87010,0,0
6879,Mandatoriccio,Calabria,,Cosenza,CS,E878,0,0,87060,0,0
6880,Mangone,Calabria,,Cosenza,CS,E888,0,0,87050,0,0
6881,Marano Marchesato,Calabria,,Cosenza,CS,E914,0,0,87040,0,0
6882,Marano Principato,Calabria,,Cosenza,CS,E915,0,0,87040,0,0
6883,Marzi,Calabria,,Cosenza,CS,F001,0,0,87050,0,0
6884,Mendicino,Calabria,,Cosenza,CS,F125,0,0,87040,0,0
6885,Mongrassano,Calabria,,Cosenza,CS,F370,0,0,87040,0,0
6886,Montalto Uffugo,Calabria,,Cosenza,CS,F416,0,0,87046,0,0
6887,Montegiordano,Calabria,,Cosenza,CS,F519,0,0,87070,0,0
6888,Morano Calabro,Calabria,,Cosenza,CS,F708,0,0,87016,0,0
6889,Mormanno,Calabria,,Cosenza,CS,F735,0,0,87026,0,0
6890,Mottafollone,Calabria,,Cosenza,CS,F775,0,0,87010,0,0
6891,Nocara,Calabria,,Cosenza,CS,F907,0,0,87070,0,0
6892,Oriolo,Calabria,,Cosenza,CS,G110,0,0,87073,0,0
6893,Orsomarso,Calabria,,Cosenza,CS,G129,0,0,87020,0,0
6894,Paludi,Calabria,,Cosenza,CS,G298,0,0,87060,0,0
6895,Panettieri,Calabria,,Cosenza,CS,G307,0,0,87050,0,0
6896,Paola,Calabria,,Cosenza,CS,G317,0,0,87027,0,0
6897,Papasidero,Calabria,,Cosenza,CS,G320,0,0,87020,0,0
6898,Parenti,Calabria,,Cosenza,CS,G331,0,0,87040,0,0
6899,Paterno Calabro,Calabria,,Cosenza,CS,G372,0,0,87040,0,0
6900,Pedace,Calabria,,Cosenza,CS,G400,0,0,87050,0,0
6901,Pedivigliano,Calabria,,Cosenza,CS,G411,0,0,87050,0,0
6902,Piane Crati,Calabria,,Cosenza,CS,G553,0,0,87050,0,0
6903,Pietrafitta,Calabria,,Cosenza,CS,G615,0,0,87050,0,0
6904,Pietrapaola,Calabria,,Cosenza,CS,G622,0,0,87060,0,0
6905,Plataci,Calabria,,Cosenza,CS,G733,0,0,87070,0,0
6906,Praia a Mare,Calabria,,Cosenza,CS,G975,0,0,87028,0,0
6907,Rende,Calabria,,Cosenza,CS,H235,0,0,87036,0,0
6908,Rocca Imperiale,Calabria,,Cosenza,CS,H416,0,0,87074,0,0
6909,Roggiano Gravina,Calabria,,Cosenza,CS,H488,0,0,87017,0,0
6910,Rogliano,Calabria,,Cosenza,CS,H490,0,0,87054,0,0
6911,Rose,Calabria,,Cosenza,CS,H565,0,0,87040,0,0
6912,Roseto Capo Spulico,Calabria,,Cosenza,CS,H572,0,0,87070,0,0
6913,Rossano,Calabria,,Cosenza,CS,H579,0,0,87067,0,0
6914,Rota Greca,Calabria,,Cosenza,CS,H585,0,0,87010,0,0
6915,Rovito,Calabria,,Cosenza,CS,H621,0,0,87050,0,0
6916,San Basile,Calabria,,Cosenza,CS,H765,0,0,87010,0,0
6917,San Benedetto Ullano,Calabria,,Cosenza,CS,H774,0,0,87040,0,0
6918,San Cosmo Albanese,Calabria,,Cosenza,CS,H806,0,0,87060,0,0
6919,San Demetrio Corone,Calabria,,Cosenza,CS,H818,0,0,87069,0,0
6920,San Donato di Ninea,Calabria,,Cosenza,CS,H825,0,0,87010,0,0
6921,San Fili,Calabria,,Cosenza,CS,H841,0,0,87037,0,0
6922,Sangineto,Calabria,,Cosenza,CS,H877,0,0,87020,0,0
6923,San Giorgio Albanese,Calabria,,Cosenza,CS,H881,0,0,87060,0,0
6924,San Giovanni in Fiore,Calabria,,Cosenza,CS,H919,0,0,87055,0,0
6925,San Lorenzo Bellizzi,Calabria,,Cosenza,CS,H961,0,0,87070,0,0
6926,San Lorenzo del Vallo,Calabria,,Cosenza,CS,H962,0,0,87040,0,0
6927,San Lucido,Calabria,,Cosenza,CS,H971,0,0,87038,0,0
6928,San Marco Argentano,Calabria,,Cosenza,CS,H981,0,0,87018,0,0
6929,San Martino di Finita,Calabria,,Cosenza,CS,H992,0,0,87010,0,0
6930,San Nicola Arcella,Calabria,,Cosenza,CS,I060,0,0,87020,0,0
6931,San Pietro in Amantea,Calabria,,Cosenza,CS,I108,0,0,87030,0,0
6932,San Pietro in Guarano,Calabria,,Cosenza,CS,I114,0,0,87047,0,0
6933,San Sosti,Calabria,,Cosenza,CS,I165,0,0,87010,0,0
6934,Santa Caterina Albanese,Calabria,,Cosenza,CS,I171,0,0,87010,0,0
6935,Santa Domenica Talao,Calabria,,Cosenza,CS,I183,0,0,87020,0,0
6936,Sant'Agata di Esaro,Calabria,,Cosenza,CS,I192,0,0,87010,0,0
6937,Santa Maria del Cedro,Calabria,,Cosenza,CS,C717,0,0,87020,0,0
6938,Santa Sofia d'Epiro,Calabria,,Cosenza,CS,I309,0,0,87048,0,0
6939,Santo Stefano di Rogliano,Calabria,,Cosenza,CS,I359,0,0,87056,0,0
6940,San Vincenzo La Costa,Calabria,,Cosenza,CS,I388,0,0,87030,0,0
6941,Saracena,Calabria,,Cosenza,CS,I423,0,0,87010,0,0
6942,Scala Coeli,Calabria,,Cosenza,CS,I485,0,0,87060,0,0
6943,Scalea,Calabria,,Cosenza,CS,I489,0,0,87029,0,0
6944,Scigliano,Calabria,,Cosenza,CS,D290,0,0,87057,0,0
6945,Serra d'Aiello,Calabria,,Cosenza,CS,I642,0,0,87030,0,0
6946,Serra Pedace,Calabria,,Cosenza,CS,I650,0,0,87050,0,0
6947,Spezzano Albanese,Calabria,,Cosenza,CS,I895,0,0,87019,0,0
6948,Spezzano della Sila,Calabria,,Cosenza,CS,I896,0,0,87058,0,0
6949,Spezzano Piccolo,Calabria,,Cosenza,CS,I898,0,0,87050,0,0
6950,Tarsia,Calabria,,Cosenza,CS,L055,0,0,87040,0,0
6951,Terranova da Sibari,Calabria,,Cosenza,CS,L124,0,0,87010,0,0
6952,Terravecchia,Calabria,,Cosenza,CS,L134,0,0,87060,0,0
6953,Torano Castello,Calabria,,Cosenza,CS,L206,0,0,87010,0,0
6954,Tortora,Calabria,,Cosenza,CS,L305,0,0,87020,0,0
6955,Trebisacce,Calabria,,Cosenza,CS,L353,0,0,87075,0,0
6956,Trenta,Calabria,,Cosenza,CS,L375,0,0,87050,0,0
6957,Vaccarizzo Albanese,Calabria,,Cosenza,CS,L524,0,0,87060,0,0
6958,Verbicaro,Calabria,,Cosenza,CS,L747,0,0,87020,0,0
6959,Villapiana,Calabria,,Cosenza,CS,B903,0,0,87076,0,0
6960,Zumpano,Calabria,,Cosenza,CS,M202,0,0,87040,0,0
6961,Albi,Calabria,,Catanzaro,CZ,A155,0,0,88055,0,0
6962,Amaroni,Calabria,,Catanzaro,CZ,A255,0,0,88050,0,0
6963,Amato,Calabria,,Catanzaro,CZ,A257,0,0,88040,0,0
6964,Andali,Calabria,,Catanzaro,CZ,A272,0,0,88050,0,0
6965,Argusto,Calabria,,Catanzaro,CZ,A397,0,0,88060,0,0
6966,Badolato,Calabria,,Catanzaro,CZ,A542,0,0,88060,0,0
6967,Belcastro,Calabria,,Catanzaro,CZ,A736,0,0,88050,0,0
6968,Borgia,Calabria,,Catanzaro,CZ,B002,0,0,88021,0,0
6969,Botricello,Calabria,,Catanzaro,CZ,B085,0,0,88070,0,0
6970,Caraffa di Catanzaro,Calabria,,Catanzaro,CZ,B717,0,0,88050,0,0
6971,Cardinale,Calabria,,Catanzaro,CZ,B758,0,0,88062,0,0
6972,Carlopoli,Calabria,,Catanzaro,CZ,B790,0,0,88040,0,0
6973,Catanzaro,Calabria,,Catanzaro,CZ,C352,1,0,88100,0,0
6974,Cenadi,Calabria,,Catanzaro,CZ,C453,0,0,88067,0,0
6975,Centrache,Calabria,,Catanzaro,CZ,C472,0,0,88067,0,0
6976,Cerva,Calabria,,Catanzaro,CZ,C542,0,0,88050,0,0
6977,Chiaravalle Centrale,Calabria,,Catanzaro,CZ,C616,0,0,88064,0,0
6978,Cicala,Calabria,,Catanzaro,CZ,C674,0,0,88040,0,0
6979,Conflenti,Calabria,,Catanzaro,CZ,C960,0,0,88040,0,0
6980,Cortale,Calabria,,Catanzaro,CZ,D049,0,0,88020,0,0
6981,Cropani,Calabria,,Catanzaro,CZ,D181,0,0,88051,0,0
6982,Curinga,Calabria,,Catanzaro,CZ,D218,0,0,88022,0,0
6983,Davoli,Calabria,,Catanzaro,CZ,D257,0,0,88060,0,0
6984,Decollatura,Calabria,,Catanzaro,CZ,D261,0,0,88041,0,0
6985,Falerna,Calabria,,Catanzaro,CZ,D476,0,0,88042,0,0
6986,Feroleto Antico,Calabria,,Catanzaro,CZ,D544,0,0,88040,0,0
6987,Fossato Serralta,Calabria,,Catanzaro,CZ,D744,0,0,88050,0,0
6988,Gagliato,Calabria,,Catanzaro,CZ,D852,0,0,88060,0,0
6989,Gasperina,Calabria,,Catanzaro,CZ,D932,0,0,88060,0,0
6990,Gimigliano,Calabria,,Catanzaro,CZ,E031,0,0,88045,0,0
6991,Girifalco,Calabria,,Catanzaro,CZ,E050,0,0,88024,0,0
6992,Gizzeria,Calabria,,Catanzaro,CZ,E068,0,0,88040,0,0
6993,Guardavalle,Calabria,,Catanzaro,CZ,E239,0,0,88065,0,0
6994,Isca sullo Ionio,Calabria,,Catanzaro,CZ,E328,0,0,88060,0,0
6995,Jacurso,Calabria,,Catanzaro,CZ,E274,0,0,88020,0,0
6996,Magisano,Calabria,,Catanzaro,CZ,E806,0,0,88050,0,0
6997,Maida,Calabria,,Catanzaro,CZ,E834,0,0,88025,0,0
6998,Marcedusa,Calabria,,Catanzaro,CZ,E923,0,0,88050,0,0
6999,Marcellinara,Calabria,,Catanzaro,CZ,E925,0,0,88044,0,0
7000,Martirano,Calabria,,Catanzaro,CZ,E990,0,0,88040,0,0
7001,Martirano Lombardo,Calabria,,Catanzaro,CZ,E991,0,0,88040,0,0
7002,Miglierina,Calabria,,Catanzaro,CZ,F200,0,0,88040,0,0
7003,Montauro,Calabria,,Catanzaro,CZ,F432,0,0,88060,0,0
7004,Montepaone,Calabria,,Catanzaro,CZ,F586,0,0,88060,0,0
7005,Motta Santa Lucia,Calabria,,Catanzaro,CZ,F780,0,0,88040,0,0
7006,Nocera Terinese,Calabria,,Catanzaro,CZ,F910,0,0,88047,0,0
7007,Olivadi,Calabria,,Catanzaro,CZ,G034,0,0,88067,0,0
7008,Palermiti,Calabria,,Catanzaro,CZ,G272,0,0,88050,0,0
7009,Pentone,Calabria,,Catanzaro,CZ,G439,0,0,88050,0,0
7010,Petrizzi,Calabria,,Catanzaro,CZ,G517,0,0,88060,0,0
7011,Petronà,Calabria,,Catanzaro,CZ,G518,0,0,88050,0,0
7012,Pianopoli,Calabria,,Catanzaro,CZ,D546,0,0,88040,0,0
7013,Platania,Calabria,,Catanzaro,CZ,G734,0,0,88040,0,0
7014,San Floro,Calabria,,Catanzaro,CZ,H846,0,0,88021,0,0
7015,San Mango d'Aquino,Calabria,,Catanzaro,CZ,H976,0,0,88040,0,0
7016,San Pietro a Maida,Calabria,,Catanzaro,CZ,I093,0,0,88025,0,0
7017,San Pietro Apostolo,Calabria,,Catanzaro,CZ,I095,0,0,88040,0,0
7018,San Sostene,Calabria,,Catanzaro,CZ,I164,0,0,88060,0,0
7019,Santa Caterina dello Ionio,Calabria,,Catanzaro,CZ,I170,0,0,88060,0,0
7020,Sant'Andrea Apostolo dello Ionio,Calabria,,Catanzaro,CZ,I266,0,0,88060,0,0
7021,San Vito sullo Ionio,Calabria,,Catanzaro,CZ,I393,0,0,88067,0,0
7022,Satriano,Calabria,,Catanzaro,CZ,I463,0,0,88060,0,0
7023,Sellia,Calabria,,Catanzaro,CZ,I589,0,0,88050,0,0
7024,Sellia Marina,Calabria,,Catanzaro,CZ,I590,0,0,88050,0,0
7025,Serrastretta,Calabria,,Catanzaro,CZ,I655,0,0,88040,0,0
7026,Sersale,Calabria,,Catanzaro,CZ,I671,0,0,88054,0,0
7027,Settingiano,Calabria,,Catanzaro,CZ,I704,0,0,88040,0,0
7028,Simeri Crichi,Calabria,,Catanzaro,CZ,I745,0,0,88050,0,0
7029,Sorbo San Basile,Calabria,,Catanzaro,CZ,I844,0,0,88050,0,0
7030,Soverato,Calabria,,Catanzaro,CZ,I872,0,0,88068,0,0
7031,Soveria Mannelli,Calabria,,Catanzaro,CZ,I874,0,0,88049,0,0
7032,Soveria Simeri,Calabria,,Catanzaro,CZ,I875,0,0,88050,0,0
7033,Squillace,Calabria,,Catanzaro,CZ,I929,0,0,88069,0,0
7034,Stalettì,Calabria,,Catanzaro,CZ,I937,0,0,88069,0,0
7035,Taverna,Calabria,,Catanzaro,CZ,L070,0,0,88055,0,0
7036,Tiriolo,Calabria,,Catanzaro,CZ,L177,0,0,88056,0,0
7037,Torre di Ruggiero,Calabria,,Catanzaro,CZ,L240,0,0,88060,0,0
7038,Vallefiorita,Calabria,,Catanzaro,CZ,I322,0,0,88050,0,0
7039,Zagarise,Calabria,,Catanzaro,CZ,M140,0,0,88050,0,0
7040,Lamezia Terme,Calabria,,Catanzaro,CZ,M208,0,0,88046,0,0
7041,Africo,Calabria,Reggio di Calabria,,RC,A065,0,0,89030,0,0
7042,Agnana Calabra,Calabria,Reggio di Calabria,,RC,A077,0,0,89040,0,0
7043,Anoia,Calabria,Reggio di Calabria,,RC,A303,0,0,89020,0,0
7044,Antonimina,Calabria,Reggio di Calabria,,RC,A314,0,0,89040,0,0
7045,Ardore,Calabria,Reggio di Calabria,,RC,A385,0,0,89031,0,0
7046,Bagaladi,Calabria,Reggio di Calabria,,RC,A544,0,0,89060,0,0
7047,Bagnara Calabra,Calabria,Reggio di Calabria,,RC,A552,0,0,89011,0,0
7048,Benestare,Calabria,Reggio di Calabria,,RC,A780,0,0,89030,0,0
7049,Bianco,Calabria,Reggio di Calabria,,RC,A843,0,0,89032,0,0
7050,Bivongi,Calabria,Reggio di Calabria,,RC,A897,0,0,89040,0,0
7051,Bova,Calabria,Reggio di Calabria,,RC,B097,0,0,89033,0,0
7052,Bovalino,Calabria,Reggio di Calabria,,RC,B098,0,0,89034,0,0
7053,Bova Marina,Calabria,Reggio di Calabria,,RC,B099,0,0,89035,0,0
7054,Brancaleone,Calabria,Reggio di Calabria,,RC,B118,0,0,89036,0,0
7055,Bruzzano Zeffirio,Calabria,Reggio di Calabria,,RC,B234,0,0,89030,0,0
7056,Calanna,Calabria,Reggio di Calabria,,RC,B379,0,0,89050,0,0
7057,Camini,Calabria,Reggio di Calabria,,RC,B481,0,0,89040,0,0
7058,Campo Calabro,Calabria,Reggio di Calabria,,RC,B516,0,0,89052,0,0
7059,Candidoni,Calabria,Reggio di Calabria,,RC,B591,0,0,89020,0,0
7060,Canolo,Calabria,Reggio di Calabria,,RC,B617,0,0,89040,0,0
7061,Caraffa del Bianco,Calabria,Reggio di Calabria,,RC,B718,0,0,89030,0,0
7062,Cardeto,Calabria,Reggio di Calabria,,RC,B756,0,0,89060,0,0
7063,Careri,Calabria,Reggio di Calabria,,RC,B766,0,0,89030,0,0
7064,Casignana,Calabria,Reggio di Calabria,,RC,B966,0,0,89030,0,0
7065,Caulonia,Calabria,Reggio di Calabria,,RC,C285,0,0,89041,0,0
7066,Ciminà,Calabria,Reggio di Calabria,,RC,C695,0,0,89040,0,0
7067,Cinquefrondi,Calabria,Reggio di Calabria,,RC,C710,0,0,89021,0,0
7068,Cittanova,Calabria,Reggio di Calabria,,RC,C747,0,0,89022,0,0
7069,Condofuri,Calabria,Reggio di Calabria,,RC,C954,0,0,89030,0,0
7070,Cosoleto,Calabria,Reggio di Calabria,,RC,D089,0,0,89050,0,0
7071,Delianuova,Calabria,Reggio di Calabria,,RC,D268,0,0,89012,0,0
7072,Feroleto della Chiesa,Calabria,Reggio di Calabria,,RC,D545,0,0,89050,0,0
7073,Ferruzzano,Calabria,Reggio di Calabria,,RC,D557,0,0,89030,0,0
7074,Fiumara,Calabria,Reggio di Calabria,,RC,D619,0,0,89050,0,0
7075,Galatro,Calabria,Reggio di Calabria,,RC,D864,0,0,89054,0,0
7076,Gerace,Calabria,Reggio di Calabria,,RC,D975,0,0,89040,0,0
7077,Giffone,Calabria,Reggio di Calabria,,RC,E025,0,0,89020,0,0
7078,Gioia Tauro,Calabria,Reggio di Calabria,,RC,E041,0,0,89013,0,0
7079,Gioiosa Ionica,Calabria,Reggio di Calabria,,RC,E044,0,0,89042,0,0
7080,Grotteria,Calabria,Reggio di Calabria,,RC,E212,0,0,89043,0,0
7081,Laganadi,Calabria,Reggio di Calabria,,RC,E402,0,0,89050,0,0
7082,Laureana di Borrello,Calabria,Reggio di Calabria,,RC,E479,0,0,89023,0,0
7083,Locri,Calabria,Reggio di Calabria,,RC,D976,0,0,89044,0,0
7084,Mammola,Calabria,Reggio di Calabria,,RC,E873,0,0,89045,0,0
7085,Marina di Gioiosa Ionica,Calabria,Reggio di Calabria,,RC,E956,0,0,89046,0,0
7086,Maropati,Calabria,Reggio di Calabria,,RC,E968,0,0,89020,0,0
7087,Martone,Calabria,Reggio di Calabria,,RC,E993,0,0,89040,0,0
7088,Melicuccà,Calabria,Reggio di Calabria,,RC,F105,0,0,89020,0,0
7089,Melicucco,Calabria,Reggio di Calabria,,RC,F106,0,0,89020,0,0
7090,Melito di Porto Salvo,Calabria,Reggio di Calabria,,RC,F112,0,0,89063,0,0
7091,Molochio,Calabria,Reggio di Calabria,,RC,F301,0,0,89010,0,0
7092,Monasterace,Calabria,Reggio di Calabria,,RC,F324,0,0,89040,0,0
7093,Montebello Ionico,Calabria,Reggio di Calabria,,RC,D746,0,0,89064,0,0
7094,Motta San Giovanni,Calabria,Reggio di Calabria,,RC,F779,0,0,89065,0,0
7095,Oppido Mamertina,Calabria,Reggio di Calabria,,RC,G082,0,0,89014,0,0
7096,Palizzi,Calabria,Reggio di Calabria,,RC,G277,0,0,89038,0,0
7097,Palmi,Calabria,Reggio di Calabria,,RC,G288,0,0,89015,0,0
7098,Pazzano,Calabria,Reggio di Calabria,,RC,G394,0,0,89040,0,0
7099,Placanica,Calabria,Reggio di Calabria,,RC,G729,0,0,89040,0,0
7100,Platì,Calabria,Reggio di Calabria,,RC,G735,0,0,89039,0,0
7101,Polistena,Calabria,Reggio di Calabria,,RC,G791,0,0,89024,0,0
7102,Portigliola,Calabria,Reggio di Calabria,,RC,G905,0,0,89040,0,0
7103,Reggio di Calabria,Calabria,Reggio di Calabria,,RC,H224,1,0,89100,0,0
7104,Riace,Calabria,Reggio di Calabria,,RC,H265,0,0,89040,0,0
7105,Rizziconi,Calabria,Reggio di Calabria,,RC,H359,0,0,89016,0,0
7106,Roccaforte del Greco,Calabria,Reggio di Calabria,,RC,H408,0,0,89060,0,0
7107,Roccella Ionica,Calabria,Reggio di Calabria,,RC,H456,0,0,89047,0,0
7108,Roghudi,Calabria,Reggio di Calabria,,RC,H489,0,0,89060,0,0
7109,Rosarno,Calabria,Reggio di Calabria,,RC,H558,0,0,89025,0,0
7110,Samo,Calabria,Reggio di Calabria,,RC,H013,0,0,89030,0,0
7111,San Giorgio Morgeto,Calabria,Reggio di Calabria,,RC,H889,0,0,89017,0,0
7112,San Giovanni di Gerace,Calabria,Reggio di Calabria,,RC,H903,0,0,89040,0,0
7113,San Lorenzo,Calabria,Reggio di Calabria,,RC,H959,0,0,89069,0,0
7114,San Luca,Calabria,Reggio di Calabria,,RC,H970,0,0,89030,0,0
7115,San Pietro di Caridà,Calabria,Reggio di Calabria,,RC,I102,0,0,89020,0,0
7116,San Procopio,Calabria,Reggio di Calabria,,RC,I132,0,0,89020,0,0
7117,San Roberto,Calabria,Reggio di Calabria,,RC,I139,0,0,89050,0,0
7118,Santa Cristina d'Aspromonte,Calabria,Reggio di Calabria,,RC,I176,0,0,89056,0,0
7119,Sant'Agata del Bianco,Calabria,Reggio di Calabria,,RC,I198,0,0,89030,0,0
7120,Sant'Alessio in Aspromonte,Calabria,Reggio di Calabria,,RC,I214,0,0,89050,0,0
7121,Sant'Eufemia d'Aspromonte,Calabria,Reggio di Calabria,,RC,I333,0,0,89027,0,0
7122,Sant'Ilario dello Ionio,Calabria,Reggio di Calabria,,RC,I341,0,0,89040,0,0
7123,Santo Stefano in Aspromonte,Calabria,Reggio di Calabria,,RC,I371,0,0,89057,0,0
7124,Scido,Calabria,Reggio di Calabria,,RC,I536,0,0,89010,0,0
7125,Scilla,Calabria,Reggio di Calabria,,RC,I537,0,0,89058,0,0
7126,Seminara,Calabria,Reggio di Calabria,,RC,I600,0,0,89028,0,0
7127,Serrata,Calabria,Reggio di Calabria,,RC,I656,0,0,89020,0,0
7128,Siderno,Calabria,Reggio di Calabria,,RC,I725,0,0,89048,0,0
7129,Sinopoli,Calabria,Reggio di Calabria,,RC,I753,0,0,89020,0,0
7130,Staiti,Calabria,Reggio di Calabria,,RC,I936,0,0,89030,0,0
7131,Stignano,Calabria,Reggio di Calabria,,RC,I955,0,0,89040,0,0
7132,Stilo,Calabria,Reggio di Calabria,,RC,I956,0,0,89049,0,0
7133,Taurianova,Calabria,Reggio di Calabria,,RC,L063,0,0,89029,0,0
7134,Terranova Sappo Minulio,Calabria,Reggio di Calabria,,RC,L127,0,0,89010,0,0
7135,Varapodio,Calabria,Reggio di Calabria,,RC,L673,0,0,89010,0,0
7136,Villa San Giovanni,Calabria,Reggio di Calabria,,RC,M018,0,0,89018,0,0
7137,San Ferdinando,Calabria,Reggio di Calabria,,RC,M277,0,0,89026,0,0
7138,Belvedere di Spinello,Calabria,,Crotone,KR,A772,0,0,88824,0,0
7139,Caccuri,Calabria,,Crotone,KR,B319,0,0,88833,0,0
7140,Carfizzi,Calabria,,Crotone,KR,B771,0,0,88817,0,0
7141,Casabona,Calabria,,Crotone,KR,B857,0,0,88822,0,0
7142,Castelsilano,Calabria,,Crotone,KR,B968,0,0,88834,0,0
7143,Cerenzia,Calabria,,Crotone,KR,C501,0,0,88833,0,0
7144,Cirò,Calabria,,Crotone,KR,C725,0,0,88813,0,0
7145,Cirò Marina,Calabria,,Crotone,KR,C726,0,0,88811,0,0
7146,Cotronei,Calabria,,Crotone,KR,D123,0,0,88836,0,0
7147,Crotone,Calabria,,Crotone,KR,D122,1,0,88900,0,0
7148,Crucoli,Calabria,,Crotone,KR,D189,0,0,88812,0,0
7149,Cutro,Calabria,,Crotone,KR,D236,0,0,88842,0,0
7150,Isola di Capo Rizzuto,Calabria,,Crotone,KR,E339,0,0,88841,0,0
7151,Melissa,Calabria,,Crotone,KR,F108,0,0,88814,0,0
7152,Mesoraca,Calabria,,Crotone,KR,F157,0,0,88838,0,0
7153,Pallagorio,Calabria,,Crotone,KR,G278,0,0,88818,0,0
7154,Petilia Policastro,Calabria,,Crotone,KR,G508,0,0,88837,0,0
7155,Roccabernarda,Calabria,,Crotone,KR,H383,0,0,88835,0,0
7156,Rocca di Neto,Calabria,,Crotone,KR,H403,0,0,88821,0,0
7157,San Mauro Marchesato,Calabria,,Crotone,KR,I026,0,0,88831,0,0
7158,San Nicola dell'Alto,Calabria,,Crotone,KR,I057,0,0,88817,0,0
7159,Santa Severina,Calabria,,Crotone,KR,I308,0,0,88832,0,0
7160,Savelli,Calabria,,Crotone,KR,I468,0,0,88825,0,0
7161,Scandale,Calabria,,Crotone,KR,I494,0,0,88831,0,0
7162,Strongoli,Calabria,,Crotone,KR,I982,0,0,88816,0,0
7163,Umbriatico,Calabria,,Crotone,KR,L492,0,0,88823,0,0
7164,Verzino,Calabria,,Crotone,KR,L802,0,0,88819,0,0
7165,Acquaro,Calabria,,Vibo Valentia,VV,A043,0,0,89832,0,0
7166,Arena,Calabria,,Vibo Valentia,VV,A386,0,0,89832,0,0
7167,Briatico,Calabria,,Vibo Valentia,VV,B169,0,0,89817,0,0
7168,Brognaturo,Calabria,,Vibo Valentia,VV,B197,0,0,89822,0,0
7169,Capistrano,Calabria,,Vibo Valentia,VV,B655,0,0,89818,0,0
7170,Cessaniti,Calabria,,Vibo Valentia,VV,C581,0,0,89816,0,0
7171,Dasà,Calabria,,Vibo Valentia,VV,D253,0,0,89832,0,0
7172,Dinami,Calabria,,Vibo Valentia,VV,D303,0,0,89833,0,0
7173,Drapia,Calabria,,Vibo Valentia,VV,D364,0,0,89862,0,0
7174,Fabrizia,Calabria,,Vibo Valentia,VV,D453,0,0,89823,0,0
7175,Filadelfia,Calabria,,Vibo Valentia,VV,D587,0,0,89814,0,0
7176,Filandari,Calabria,,Vibo Valentia,VV,D589,0,0,89841,0,0
